-0.61097 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61097 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61096 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61096 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61095 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61094 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61092 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61090 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61088 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61085 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61083 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61080 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61076 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61072 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61068 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61064 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61060 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61055 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61049 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61044 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61038 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61032 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61026 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61019 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61012 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.61005 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60997 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60989 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60981 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60973 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60964 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60955 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60945 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60936 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60926 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60915 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60905 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60894 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60883 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60871 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60859 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60847 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60835 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60822 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60809 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60796 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60782 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60769 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60754 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60740 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60725 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60710 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60695 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60679 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60663 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60647 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60630 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60613 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60596 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60578 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60561 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60543 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60524 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60505 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60487 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60467 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60448 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60428 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60408 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60387 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60366 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60345 -0.75099 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60324 -0.75098 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60302 -0.75097 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60280 -0.75096 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60258 -0.75094 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60235 -0.75092 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60212 -0.75090 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60189 -0.75088 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60166 -0.75085 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60142 -0.75082 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60118 -0.75078 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60093 -0.75075 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60069 -0.75071 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60044 -0.75066 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.60018 -0.75062 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59993 -0.75057 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59967 -0.75052 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59941 -0.75046 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59914 -0.75040 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59888 -0.75034 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59860 -0.75028 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59833 -0.75021 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59805 -0.75014 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59777 -0.75007 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59749 -0.74999 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59720 -0.74991 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59692 -0.74983 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59662 -0.74975 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59633 -0.74966 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59603 -0.74957 +1.55205 +2.11833 -1.27544 -0.89255 +0.24540
-0.59573 -0.74947 +1.55206 +2.11833 -1.27544 -0.89255 +0.24540
-0.59543 -0.74938 +1.55207 +2.11833 -1.27544 -0.89255 +0.24540
